state,ID,Company Name,Status,Last<BR>Update
IN,17618055IN,SOUTH EASTERN INDIANA NAT GAS,Active,2019
TN,17612678TN,SOUTH FULTON CITY OF,Active,2019
FL,17616177FL,SOUTH GEORGIA NAT GAS CO,Inactive,2019
AL,17612680AL,SOUTH GEORGIA NAT GAS CO,Inactive,2019
GA,17616178GA,SOUTH GEORGIA NAT GAS CO,Inactive,2019
NJ,17612684NJ,SOUTH JERSEY GAS COMPANY,Active,2019
TX,17695398TX,SOUTH SHORE PIPELINE COMPANY  LP,Active,2019
AL,17699010AL,SOUTHCROSS ALABAMA GATHERING SYS LP,Inactive,2019
AL,17631210AL,SOUTHCROSS ALABAMA PIPELINE LLC,Active,2019
TX,17674300TX,SOUTHCROSS ENERGY,Active,2019
MS,17699009MS,SOUTHCROSS MISSISSIPPI PPL LP,Active,2019
AL,17612759AL,SOUTHEAST ALABAMA GAS DISTRICT,Active,2019
MS,17677151MS,SOUTHEAST LLC,Active,2019
AL,17673913AL,SOUTHEAST SUPPLY HEADER,Active,2019
MS,17673912MS,SOUTHEAST SUPPLY HEADER,Active,2019
LA,17673911LA,SOUTHEAST SUPPLY HEADER,Active,2019
OH,17613398OH,SOUTHEASTERN NATURAL GAS CO,Inactive,2019
CA,17621931CA,SOUTHERN CALIFORNIA GAS COMPANY,Active,2019
CT,17619865CT,SOUTHERN CONNECTICUT GAS COMPANY,Active,2019
TX,17648084TX,SOUTHERN GAS PL CO,Inactive,2019
AL,17695206AL,SOUTHERN GAS TRANSMISSION,Inactive,2019
IN,17612718IN,SOUTHERN INDIANA GAS AND ELECTRIC,Active,2019
GA,17690008GA,SOUTHERN LNG INCORPORATED,Active,2019
MO,17670113MO,SOUTHERN MISSOURI GAS COMPANY  LP,Inactive,2019
GA,17616159GA,SOUTHERN NAT GAS CO,Inactive,2019
AL,17612727AL,SOUTHERN NAT GAS CO,Inactive,2019
SC,17616163SC,SOUTHERN NATURAL GAS COMPANY,Active,2019
MS,17616161MS,SOUTHERN NATURAL GAS COMPANY,Active,2019
FL,17692405FL,SOUTHERN NATURAL GAS COMPANY,Active,2019
AL,17694204AL,SOUTHERN NATURAL GAS COMPANY,Active,2019
TN,17617924TN,SOUTHERN NATURAL GAS COMPANY,Active,2019
TX,17616164TX,SOUTHERN NATURAL GAS COMPANY,Active,2019
GA,17694206GA,SOUTHERN NATURAL GAS COMPANY,Active,2019
LA,17616160LA,SOUTHERN NATURAL GAS COMPANY,Active,2019
WV,17612746WV,SOUTHERN PUBLIC SERVICE CO,Active,2019
NE,17616241NE,SOUTHERN STAR CENTRAL GAS PIPELINE,Active,2019
MO,17616240MO,SOUTHERN STAR CENTRAL GAS PIPELINE,Active,2019
CO,17622913CO,SOUTHERN STAR CENTRAL GAS PIPELINE,Active,2019
WY,17622744WY,SOUTHERN STAR CENTRAL GAS PIPELINE,Active,2019
OK,17616242OK,SOUTHERN STAR CENTRAL GAS PIPELINE,Active,2019
KS,17602383KS,SOUTHERN STAR CENTRAL GAS PIPELINE,Active,2019
TX,17616243TX,SOUTHERN STAR CENTRAL GAS PIPELINE,Active,2019
NM,17698911NM,SOUTHERN TRAILS PIPELINE COMPANY,Active,2019
CA,17698913CA,SOUTHERN TRAILS PIPELINE COMPANY,Active,2019
AZ,17698912AZ,SOUTHERN TRAILS PIPELINE COMPANY,Active,2019
MO,17606730MO,SOUTHERN UNION CO,Inactive,2019
FL,17617852FL,SOUTHERN UNION GAS CO,Inactive,2019
CA,17616575CA,SOUTHWEST GAS CORPORATION,Inactive,2019
CA,17671810CA,SOUTHWEST GAS CORPORATION,Active,2019
AZ,17616576AZ,SOUTHWEST GAS CORPORATION,Active,2019
NV,17616577NV,SOUTHWEST GAS CORPORATION,Active,2019
IL,17692327IL,SOUTHWEST GAS STORAGE COMPANY,Active,2019
KS,17614701KS,SOUTHWEST GAS STORAGE COMPANY,Active,2019
MI,17692326MI,SOUTHWEST GAS STORAGE COMPANY,Active,2019
OK,17692328OK,SOUTHWEST GAS STORAGE COMPANY,Active,2019
KS,17695240KS,SOUTHWEST KANSAS IRRIGATORS,Inactive,2019
TX,17612786TX,SOUTHWESTERN GAS P L INC,Inactive,2019
VA,17612791VA,SOUTHWESTERN VIRGINIA GAS CO,Active,2019
GA,17612806GA,SPARTA CITY OF,Active,2019
TX,17612816TX,SPEARMAN CITY OF,Active,2019
KS,17612818KS,SPEARVILLE CITY OF,Active,2019
OK,17640063OK,SPERRY UTILITY SERVICES AUTH,Active,2019
TX,17695400TX,SPINDLETOP OIL & GAS CO,Active,2019
MS,17614934MS,SPIRE ENERGY,Active,2019
AL,17617853AL,SPIRE GULF INC,Active,2019
MO,17616572MO,SPIRE MISSOURI INC,Active,2019
MO,17679922MO,SPIRE STL PL LLC,Active,2019
TX,17695338TX,SPLENDORA CITY OF,Active,2019
NM,17635022NM,SPRINGER DBA ZIA TOWN OF,Inactive,2019
MO,17612845MO,SPRINGFIELD CITY UTILS,Active,2019
TN,17612848TN,SPRINGFIELD GAS SYS,Active,2019
LA,17600916LA,ST AMANT GAS CO,Active,2019
WI,17655017WI,ST CROIX VALLEY NAT GAS INC,Active,2019
LA,17611878LA,ST FRANCISVILLE TOWN OF,Active,2019
MO,17695472MO,ST JAMES MUN UTIL,Active,2019
LA,17611884LA,ST JAMES PARISH UTILITIES,Active,2019
FL,17617884FL,ST JOE NAT GAS CO,Active,2019
TN,17674485TN,ST JOSEPH CITY OF,Active,2019
MO,17611892MO,ST JOSEPH L P  EMPIRE,Inactive,2019
LA,17622060LA,ST JOSEPH MUN NAT GAS,Active,2019
MO,17674468MO,ST ROBERT CITY,Inactive,2019
NY,17671962NY,STAGECOACH PL AND STORAGE CO,Active,2019
PA,17675850PA,STAGECOACH PL AND STORAGE CO,Active,2019
MO,17612872MO,STANBERRY CITY OF,Active,2019
WV,17600160WV,STANDARD GAS CO,Active,2019
CA,17622772CA,STANDARD PACIFIC GAS LINE INC,Active,2019
FL,17612933FL,STARKE CITY OF,Active,2019
LA,17619701LA,STARKS WATER AND GAS,Inactive,2019
TX,17611567TX,STARR COUNTY GAS SYSTEM,Active,2019
GA,17618615GA,STATESBORO CITY OF,Active,2019
PA,17674100PA,STECKMAN RIDGE LP,Active,2019
MN,17612976MN,STEPHEN CITY OF,Active,2019
TX,17648154TX,STERLING NATURAL GAS INC,Active,2019
NY,17611025NY,STEUBEN GAS STORAGE COMPANY,Inactive,2019
AL,17601110AL,STEVENSON UTIL BD,Active,2019
LA,17617893LA,STINGRAY PIPELINE CO LLC,Active,2019
TX,17617895TX,STINGRAY PIPELINE CO LLC,Inactive,2019
TX,17613031TX,STINNETT CITY OF,Active,2019
TX,17613038TX,STOCKDALE CITY OF,Active,2019
IL,17613058IL,STONINGTON VILLAGE OF,Active,2019
NE,17613089NE,STROMSBURG CITY OF,Active,2019
NE,17695324NE,STUART GAS CO,Active,2019
KY,17613108KY,STURGIS NATURAL GAS,Active,2019
OH,17619820OH,SUBURBAN NATURAL GAS COMPANY,Active,2019
GA,17613154GA,SUGAR HILL CITY OF,Active,2019
IL,17613158IL,SULLIVAN CITY OF,Active,2019
AL,17621927AL,SUMITON TOWN OF,Active,2019
GA,17617857GA,SUMMERVILLE NAT GAS SYS,Active,2019
ME,17676620ME,SUMMIT NATURAL GAS,Active,2019
MO,17676062MO,SUMMIT NATURAL GAS,Active,2019
MT,17630115MT,SUNBURST TOWN OF,Inactive,2019
TX,17619859TX,SUNDOWN CITY OF,Active,2019
TX,17613235TX,SUNRAY UTIL CITY OF,Active,2019
FL,17612051FL,SUNRISE CITY OF,Active,2019
LA,17613242LA,SUNSET TOWN OF,Active,2019
NE,17617233NE,SUPERIOR CITY OF,Active,2019
WI,17613293WI,SUPERIOR WATER LIGHT AND POWER CO,Active,2019
TX,17617849TX,SWEENY CITY OF,Inactive,2019
TN,17613333TN,SWEETWATER UTILITIES BOARD,Active,2019
TX,17676770TX,SWG PIPELINE LLC,Active,2019
PA,17613343PA,SWISSVALE OIL AND GAS COMPANY,Inactive,2019
IN,17619807IN,SWITZERLAND COUNTY NATURAL GAS CO,Active,2019
KS,17674467KS,SWKI - STEVENS EAST CENTRAL,Inactive,2019
KS,17677714KS,SWKI SEWARD WC INC,Active,2019
KS,17677712KS,SWKI STEVENS HSW,Active,2019
KS,17677713KS,SWKI STEVENS NE INC,Active,2019
KS,17674412KS,SWKI STEVENS NORTH,Active,2019
KS,17671153KS,SWKI-SEWARD W CENTRAL INC,Inactive,2019
KS,17676622KS,SWKI-SPIKES NORTH INC,Active,2019
KS,17671154KS,SWKI-STEVENS SOUTHEAST INC,Active,2019
IN,17608260IN,SYCAMORE GAS CO,Active,2019
AL,17613346AL,SYLACAUGA UTILITIES BOARD,Active,2019
GA,17618619GA,SYLVANIA CITY OF,Active,2019
GA,17617848GA,SYLVESTER CITY OF,Active,2019
KS,17613349KS,SYLVIA TOWN OF,Active,2019
TX,17695402TX,T AND L GAS CO,Active,2019
GA,17613063GA,TALBOTTON CITY OF,Inactive,2019
FL,17613382FL,TALLAHASSEE MUNICIPAL GAS SYSTEM,Active,2019
GA,17613384GA,TALLAPOOSA CITY OF,Active,2019
AL,17613385AL,TALLASSEE CITY OF,Active,2019
MO,17690603MO,TALLGRASS INTERSTATE GAS TRANMISSION,Active,2019
NE,17650344NE,TALLGRASS INTERSTATE GAS TRANMISSION,Active,2019
KS,17650342KS,TALLGRASS INTERSTATE GAS TRANMISSION,Active,2019
WY,17650350WY,TALLGRASS INTERSTATE GAS TRANMISSION,Active,2019
CO,17650340CO,TALLGRASS INTERSTATE GAS TRANS,Active,2019
OK,17603599OK,TALOGA TOWN OF,Active,2019
IL,17619889IL,TAMMS GAS COMPANY,Active,2019
LA,17613390LA,TANGIPAHOA VILLAGE OF,Inactive,2019
TX,17674410TX,TARGA GAS PIPELINE LLC,Active,2019
TX,17695450TX,TARGA INTRASTATE PIPELINE LLC,Active,2019
LA,17617897LA,TARGA MIDSTREAM SERVICES LLC,Inactive,2019
LA,17671711LA,TARGA MIDSTREAM SERVICES LLC,Active,2019
WV,17677662WV,TEAVEE OIL AND GAS COMPANY,Active,2019
LA,17622155LA,TEJAS GAS OP LLC ATTN LEGALREG,Inactive,2019
TX,17603915TX,TEJAS GAS OPERATING LLC,Inactive,2019
TX,17640422TX,TEJAS GAS PL CO,Inactive,2019
TX,17617442TX,TEJAS SHIP CHANNEL LLC,Inactive,2019
TN,17695340TN,TENGASCO INC,Inactive,2019
KS,17696813KS,TENGASCO INC,Inactive,2019
WV,17616274WV,TENNESSEE GAS PIPELINE COMPANY,Active,2019
CT,17621932CT,TENNESSEE GAS PIPELINE COMPANY,Active,2019
TX,17616273TX,TENNESSEE GAS PIPELINE COMPANY,Active,2019
AL,17613460AL,TENNESSEE GAS PIPELINE COMPANY,Active,2019
TN,17616272TN,TENNESSEE GAS PIPELINE COMPANY,Active,2019
RI,17616271RI,TENNESSEE GAS PIPELINE COMPANY,Active,2019
PA,17616270PA,TENNESSEE GAS PIPELINE COMPANY,Active,2019
OH,17616269OH,TENNESSEE GAS PIPELINE COMPANY,Active,2019
NY,17616268NY,TENNESSEE GAS PIPELINE COMPANY,Active,2019
NJ,17616267NJ,TENNESSEE GAS PIPELINE COMPANY,Active,2019
NH,17616266NH,TENNESSEE GAS PIPELINE COMPANY,Active,2019
MS,17616265MS,TENNESSEE GAS PIPELINE COMPANY,Active,2019
MA,17616264MA,TENNESSEE GAS PIPELINE COMPANY,Active,2019
LA,17616263LA,TENNESSEE GAS PIPELINE COMPANY,Active,2019
KY,17616262KY,TENNESSEE GAS PIPELINE COMPANY,Active,2019
AR,17616260AR,TENNESSEE GAS PIPELINE COMPANY,Active,2019
OK,17695210OK,TENOAKS PIPELINE CO,Inactive,2019
AK,17679366AK,TESORO ALASKA COMPANY,Active,2019
TX,17617471TX,TEXACO E & P INC,Inactive,2019
CA,17617022CA,TEXACO EXPLOR PROD INC,Inactive,2019
TX,17648201TX,TEXANA PIPELINE CO JV,Inactive,2019
AL,17613535AL,TEXAS EASTERN TRANSMISSION LP,Active,2019
AR,17613536AR,TEXAS EASTERN TRANSMISSION LP,Active,2019
MD,17616196MD,TEXAS EASTERN TRANSMISSION LP,Active,2019
IL,17616156IL,TEXAS EASTERN TRANSMISSION LP,Active,2019
DE,17640703DE,TEXAS EASTERN TRANSMISSION LP,Active,2019
MS,17616197MS,TEXAS EASTERN TRANSMISSION LP,Active,2019
TX,17616205TX,TEXAS EASTERN TRANSMISSION LP,Active,2019
WV,17616206WV,TEXAS EASTERN TRANSMISSION LP,Active,2019
MO,17616198MO,TEXAS EASTERN TRANSMISSION LP,Active,2019
NJ,17616199NJ,TEXAS EASTERN TRANSMISSION LP,Active,2019
NY,17616201NY,TEXAS EASTERN TRANSMISSION LP,Active,2019
OH,17616202OH,TEXAS EASTERN TRANSMISSION LP,Active,2019
IN,17619633IN,TEXAS EASTERN TRANSMISSION LP,Active,2019
PA,17616203PA,TEXAS EASTERN TRANSMISSION LP,Active,2019
TN,17616204TN,TEXAS EASTERN TRANSMISSION LP,Active,2019
LA,17616195LA,TEXAS EASTERN TRANSMISSION LP,Active,2019
KY,17616194KY,TEXAS EASTERN TRANSMISSION LP,Active,2019
TX,17617462TX,TEXAS GAS SERVICE,Active,2019
IL,17613551IL,TEXAS GAS TRANSMISSION LLC,Active,2019
IN,17616185IN,TEXAS GAS TRANSMISSION LLC,Active,2019
MS,17616188MS,TEXAS GAS TRANSMISSION LLC,Active,2019
TN,17616190TN,TEXAS GAS TRANSMISSION LLC,Active,2019
AR,17613550AR,TEXAS GAS TRANSMISSION LLC,Active,2019
LA,17616187LA,TEXAS GAS TRANSMISSION LLC,Active,2019
KY,17616186KY,TEXAS GAS TRANSMISSION LLC,Active,2019
TX,17616191TX,TEXAS GAS TRANSMISSION LLC,Active,2019
OH,17616189OH,TEXAS GAS TRANSMISSION LLC,Active,2019
TX,17672321TX,TEXAS KANSAS OKLAHOMA GAS AKA TKO,Active,2019
KS,17674411KS,TEXAS KANSAS OKLAHOMA GAS LLC,Active,2019
KS,17675551KS,TEXAS KANSAS OKLAHOMA GAS LLC,Active,2019
TX,17695404TX,TEXAS MUNICIPAL POWER  AGENCY,Inactive,2019
OK,17695265OK,TEXAS OKLAHOMA GAS LLC,Active,2019
OK,17695264OK,TEXAS OKLAHOMA GAS LLC,Inactive,2019
TX,17648162TX,TEXAS WESTERN MUN GAS,Active,2019
NY,17601565NY,THE BROOKLYN UNION GAS CO,Active,2019
PA,17677150PA,THE ENERGY COOP,Inactive,2019
HI,17615001HI,THE GAS COMPANY LLC,Active,2019
TX,17674560TX,THE NATURAL GAS COMPANY LLC,Inactive,2019
OH,17639037OH,THE SWICKARD GAS CO,Active,2019
IL,17619891IL,THEBES VILLAGE OF,Active,2019
LA,17613583LA,THIBODAUX CITY OF,Active,2019
GA,17613604GA,THOMASVILLE UTILITIES,Active,2019
GA,17613620GA,THOMSON CITY OF,Active,2019
TX,17648119TX,THREE RIVERS CITY OF,Inactive,2019
GA,17613694GA,TIFTON NATURAL GAS SYSTEM,Active,2019
AK,17602009AK,TIKIGAQ/CONAM,Active,2019
IA,17618620IA,TIPTON CITY OF,Active,2019
MS,17619898MS,TISHOMINGO CITY OF,Active,2019
GA,17613702GA,TOCCOA NATURAL GAS SYSTEM,Active,2019
NC,17694412NC,TOCCOA NATURAL GAS SYSTEM,Active,2019
LA,17680071LA,TOKAI CARBON CB LTD,Active,2019
TX,17680070TX,TOKAI CARBON CB LTD,Active,2019
IL,17600035IL,TOLDEDO VILLAGE OF,Active,2019
TX,17648202TX,TOMBALL CITY OF,Active,2019
KY,17613718KY,TOMPKINSVILLE CITY OF,Active,2019
CT,17671910CT,TOTAL PEAKING SERVICES LLC,Active,2019
WV,17622785WV,TOWN GAS INC,Inactive,2019
TX,17678060TX,TPL SOUTHTEX GAS UTILITY COMPANY LP,Inactive,2019
OK,17698318OK,TRADERS CREEK PL CORP,Inactive,2019
TX,17695218TX,TRADERS CREEK PL GENERATION,Inactive,2019
WY,17656007WY,TRAILBLAZER PIPELINE COMPANY,Active,2019
CO,17608797CO,TRAILBLAZER PIPELINE COMPANY,Active,2019
NE,17631003NE,TRAILBLAZER PIPELINE COMPANY,Active,2019
LA,17622033LA,TRANS LOUISIANA INDUSTRIAL GAS,Inactive,2019
TX,17648589TX,TRANS PECOS GAS CO,Inactive,2019
TX,17648321TX,TRANS TEXAS GAS CORP,Inactive,2019
TX,17678817TX,TRANS-PECOS PIPELINE COMPANY,Active,2019
LA,17696926LA,TRANS-UNION INTERSTATE PIPELINE LTD,Active,2019
OR,17616165OR,TRANSCANADA - GAS TRANSMISSION NW,Active,2019
WA,17616166WA,TRANSCANADA - GAS TRANSMISSION NW,Active,2019
ID,17610616ID,TRANSCANADA - GAS TRANSMISSION NW,Active,2019
MI,17610521MI,TRANSCANADA EATON RAPIDS GSS,Active,2019
TX,17676010TX,TRANSCANADA OFFSHORE,Inactive,2019
CO,17695174CO,TRANSCOLORADO GAS TRANSMISSION CO,Active,2019
NM,17695176NM,TRANSCOLORADO GAS TRANSMISSION CO,Active,2019
GA,17616275GA,TRANSCONTINENTAL GAS PIPELINE,Active,2019
MS,17616278MS,TRANSCONTINENTAL GAS PIPELINE,Active,2019
AL,17613761AL,TRANSCONTINENTAL GAS PIPELINE,Active,2019
LA,17616276LA,TRANSCONTINENTAL GAS PIPELINE,Active,2019
VA,17616285VA,TRANSCONTINENTAL GAS PIPELINE,Active,2019
TX,17616284TX,TRANSCONTINENTAL GAS PIPELINE,Active,2019
SC,17616283SC,TRANSCONTINENTAL GAS PIPELINE,Active,2019
PA,17616282PA,TRANSCONTINENTAL GAS PIPELINE,Active,2019
NC,17616281NC,TRANSCONTINENTAL GAS PIPELINE,Active,2019
NY,17616280NY,TRANSCONTINENTAL GAS PIPELINE,Active,2019
NJ,17616279NJ,TRANSCONTINENTAL GAS PIPELINE,Active,2019
MD,17616277MD,TRANSCONTINENTAL GAS PIPELINE,Active,2019
OK,17611457OK,TRANSOK INC,Inactive,2019
TX,17674211TX,TRANSTAR ENERGY CO LP,Inactive,2019
CA,17640509CA,TRANSWESTERN PIPELINE CO,Inactive,2019
AZ,17613769AZ,TRANSWESTERN PIPELINE COMPANY,Active,2019
OK,17616288OK,TRANSWESTERN PIPELINE COMPANY,Inactive,2019
CO,17670423CO,TRANSWESTERN PIPELINE COMPANY,Active,2019
NM,17616287NM,TRANSWESTERN PIPELINE COMPANY,Active,2019
TX,17616289TX,TRANSWESTERN PIPELINE COMPANY,Active,2019
TX,17674661TX,TRES PALACIOS GAS STORAGE LLC,Active,2019
GA,17672320GA,TRI-COUNTY NATURAL GAS,Active,2019
TN,17613830TN,TRIMBLE GAS DEPT,Inactive,2019
CO,17613832CO,TRINIDAD CITY OF,Active,2019
GA,17613837GA,TRION TOWN OF,Active,2019
TN,17613863TN,TROY TOWN OF,Active,2019
WY,17656014WY,TRUE OIL LLC,Active,2019
AR,17613878AR,TRUNKLINE GAS COMPANY,Active,2019
TX,17616296TX,TRUNKLINE GAS COMPANY,Active,2019
TN,17616295TN,TRUNKLINE GAS COMPANY,Active,2019
MS,17616294MS,TRUNKLINE GAS COMPANY,Active,2019
LA,17616293LA,TRUNKLINE GAS COMPANY,Active,2019
KY,17616292KY,TRUNKLINE GAS COMPANY,Active,2019
IN,17616291IN,TRUNKLINE GAS COMPANY,Active,2019
IL,17616290IL,TRUNKLINE GAS COMPANY,Active,2019
MS,17670324MS,TRUSSVILLE CITY OF,Inactive,2019
NV,17696718NV,TRUSSVILLE CITY OF,Inactive,2019
TN,17647880TN,TRUSSVILLE CITY OF,Inactive,2019
GA,17609777GA,TRUSSVILLE CITY OF,Inactive,2019
SC,17609778SC,TRUSSVILLE CITY OF,Inactive,2019
KY,17670326KY,TRUSSVILLE CITY OF,Inactive,2019
LA,17650317LA,TRUSSVILLE CITY OF,Inactive,2019
TX,17648971TX,TRUSSVILLE CITY OF,Inactive,2019
OK,17690421OK,TRUSSVILLE CITY OF,Inactive,2019
NV,17616578NV,TRUSSVILLE CITY OF,Inactive,2019
AL,17613879AL,TRUSSVILLE CITY OF,Active,2019
NV,17696319NV,TRUSSVILLE CITY OF,Inactive,2019
MO,17620324MO,TRUSSVILLE CITY OF,Inactive,2019
NV,17695178NV,TUSCARORA GAS TRANSMISSION CO,Active,2019
CA,17695180CA,TUSCARORA GAS TRANSMISSION CO,Active,2019
OR,17695182OR,TUSCARORA GAS TRANSMISSION CO,Active,2019
AL,17613918AL,TUSCUMBIA CITY OF,Active,2019
OK,17640086OK,TUTTLE PUBLIC WORKS AUTHORITY,Active,2019
MN,17613952MN,TWO HARBORS CITY OF,Active,2019
TX,17619668TX,TXU FUEL CO,Inactive,2019
MN,17695298MN,TYLER CITY OF,Active,2019
LA,17603845LA,UCAR PIPELINE INCORP,Inactive,2019
KY,17630714KY,UCG STORAGE INC,Inactive,2019
MD,17617870MD,UGI CENTRAL PENN GAS INC,Active,2019
PA,17674354PA,UGI CENTRAL PENN GAS INC,Inactive,2019
PA,17671661PA,UGI CENTRAL PENN GAS INC,Inactive,2019
MD,17674610MD,UGI CENTRAL PENN GAS INC,Inactive,2019
PA,17678822PA,UGI ENERGY SERVICES,Active,2019
PA,17671960PA,UGI ENERGY SERVICES INC,Inactive,2019
PA,17679368PA,UGI ENERGY SERVICES LLC,Active,2019
PA,17678221PA,UGI LNG INC,Inactive,2019
PA,17675602PA,UGI LNG INC,Active,2019
PA,17678222PA,UGI MT BETHEL PL CO,Active,2019
PA,17610893PA,UGI PENN NATURAL GAS,Inactive,2019
PA,17676360PA,UGI STORAGE COMPANY,Active,2019
PA,17678800PA,UGI SUNBURY LLC,Active,2019
PA,17614088PA,UGI UTILITIES,Active,2019
GA,17621810GA,UNADILLA  CITY OF,Active,2019
TX,17672681TX,UNDERGOUND STORAGE LLC,Active,2019
TX,17660927TX,UNDERGROUND SERVICES MARKHAM LLC,Active,2019
TN,17619815TN,UNICOI COUNTY UTILITY DISTRICT,Active,2019
SC,17613992SC,UNION CITY OF,Active,2019
IL,17613997IL,UNION ELECTRIC COMPANY,Inactive,2019
MS,17614000MS,UNION GAS CO,Inactive,2019
WV,17614012WV,UNION OIL AND GAS INC,Active,2019
GA,17614041GA,UNION POINT CITY OF,Active,2019
KS,17600192KS,UNIONTOWN CITY OF,Active,2019
MO,17629036MO,UNIONVILLE MUNICIPAL NATURAL GAS SYS,Active,2019
TX,17648307TX,UNIT GAS TRANS CO,Inactive,2019
MO,17600604MO,UNITED CITIES GAS COMPANY,Inactive,2019
MN,17678321MN,UNITED NATURAL GAS LLC,Inactive,2019
TX,17695406TX,UNIVERSAL NATURAL GAS INC,Active,2019
AZ,17698926AZ,UNS GAS INC,Active,2019
TN,17695278TN,UPPER CUMBERLAND GAS UTILITY DIST,Inactive,2019
MI,17616600MI,UPPER MICHIGAN ENERGY RESOURCES CORP,Active,2019
AL,17679660AL,UPPER SAND MOUNTAIN GAS DISTRICT,Active,2019
TN,17695152TN,USG PIPELINE COMPANY,Active,2019
AL,17695150AL,USG PIPELINE COMPANY,Active,2019
UT,17649005UT,UTAH GAS SVC CO,Inactive,2019
MS,17628038MS,UTICA TOWN OF,Active,2019
AL,17614062AL,UTILITIES BD CITY OF UNION SPRINGS,Inactive,2019
AL,17611601AL,UTILITIES BOARD OF ROANOKE,Active,2019
AL,17609621AL,UTILITIES BOARD TOWN OF CITRONELLE,Active,2019
TX,17619717TX,UVALDE GAS SYSTEM,Active,2019
TX,17679316TX,VALLEY CROSSING,Active,2019
NY,17614659NY,VALLEY ENERGY,Active,2019
RI,17614197RI,VALLEY GAS CO,Inactive,2019
WV,17614198WV,VALLEY GAS CO,Inactive,2019
KY,17614195KY,VALLEY GAS INC,Active,2019
IN,17673293IN,VALLEY RURAL UTILITY CO,Active,2019
KY,17614220KY,VANCEBURG ELECTRIC PLANT BOARD OF,Active,2019
MT,17617225MT,VANGUARD OPERATING LLC,Active,2019
WY,17617531WY,VANGUARD OPERATING LLC,Active,2019
LA,17622030LA,VARIBUS LLC,Active,2019
IN,17694713IN,VECTOR PIPELINE CO,Active,2019
MI,17694715MI,VECTOR PIPELINE CO,Active,2019
IL,17694711IL,VECTOR PIPELINE CO,Active,2019
OH,17694131OH,VECTREN ENERGY DELIVERY OF OHIO,Active,2019
OH,17603288OH,VECTREN OF OHIO,Inactive,2019
OK,17640053OK,VELMA PUBLIC WORKS AUTH,Inactive,2019
VT,17618610VT,VERMONT GAS SYSTEMS INC,Active,2019
CA,17674364CA,VERNON CITY OF,Active,2019
OK,17640087OK,VICI PUB WORK AUTH,Active,2019
CA,17674366CA,VICTORVILLE CITY OF,Active,2019
LA,17614298LA,VIDALIA CITY OF,Active,2019
TX,17695408TX,VIDOR PIPELINE,Inactive,2019
GA,17621806GA,VIENNA CITY OF,Active,2019
IL,17614301IL,VIENNA MUNICIPAL GAS SYSTEM,Active,2019
ND,17616257ND,VIKING GAS TRANSMISSION COMPANY,Active,2019
WI,17616259WI,VIKING GAS TRANSMISSION COMPANY,Active,2019
MN,17616256MN,VIKING GAS TRANSMISSION COMPANY,Active,2019
OH,17678220OH,VILLAGE ENERGY COOP ASSOC INC,Active,2019
IL,17600036IL,VILLAGE OD SIMS,Active,2019
IL,17603070IL,VILLAGE OF CROSSVILLE,Active,2019
LA,17671665LA,VILLAGE OF ELIZABETH,Active,2019
IL,17600044IL,VILLAGE OF PAWNEE,Active,2019
IL,17600043IL,VILLAGE OF PLEASANT HILL,Active,2019
OH,17614283OH,VILLAGE OF VERONA,Active,2019
LA,17614311LA,VILLE PLATTE CITY OF,Active,2019
AL,17619825AL,VINA TOWN OF NATURAL GAS,Active,2019
TX,17674567TX,VINTON PIPELINE LLC,Active,2019
KS,17614319KS,VIOLA GAS SERVICE,Inactive,2019
VA,17680334VA,VIRGINIA GAS PL CO,Inactive,2019
VA,17651010VA,VIRGINIA NAT GAS INC,Active,2019
MN,17614329MN,VIRGINIA PUBLIC UTILITIES,Active,2019
TN,17673340TN,VOLUNTEER ENERGY COOP,Active,2019
WV,17611313WV,W G GAS INC,Inactive,2019
AL,17614445AL,WADLEY CITY OF,Active,2019
WV,17654009WV,WAGNER GAS CO,Inactive,2019
NM,17635026NM,WAGON MOUND GAS SYS,Active,2019
NE,17692115NE,WAHOO CITY OF,Active,2019
MA,17609923MA,WAKEFIELD MUN GAS LIGHT DEPT,Active,2019
OK,17614462OK,WAKITA UTILITIES AUTHORITY,Active,2019
PA,17614472PA,WALKER GAS & OIL COMPANY INC,Inactive,2019
LA,17614473LA,WALKER TOWN OF,Active,2019
IA,17695284IA,WALL LAKE CITY OF,Active,2019
TX,17648163TX,WALLER CITY OF,Active,2019
MS,17619702MS,WALNUT GROVE TOWN OF,Active,2019
MS,17614498MS,WALNUT TOWN OF,Active,2019
CO,17608032CO,WALSENBURG CITY OF,Active,2019
MS,17619847MS,WALTHALL NATURAL GAS CO  INC,Inactive,2019
KS,17619893KS,WALTON CITY OF,Active,2019
OK,17614521OK,WANN PUBLIC WORKS AUTHORITY,Active,2019
GA,17600048GA,WARNER ROBINS CITY OF,Active,2019
MN,17617908MN,WARREN CITY OF,Active,2019
TX,17650201TX,WARRIOR GAS CO,Inactive,2019
MS,17648183MS,WARRIOR GAS CO,Inactive,2019
MI,17674760MI,WASHINGTON 10,Active,2019
VA,17616173VA,WASHINGTON GAS AND LIGHT COMPANY,Inactive,2019
VA,17671254VA,WASHINGTON GAS LIGHT COMPANY,Active,2019
MD,17616172MD,WASHINGTON GAS LIGHT COMPANY,Active,2019
DC,17614606DC,WASHINGTON GAS LIGHT COMPANY,Active,2019
WV,17617574WV,WASHINGTON GAS LIGHT COMPANY,Active,2019
